"";"GSM3688814_p.15.06.2016_01_AS6.ga.cel";"GSM3688815_p.15.06.2016_02_AS2.ga.cel";"GSM3688816_p.15.06.2016_03_AS3.ga.cel";"GSM3688817_p.15.06.2016_04_AS5.ga.cel";"GSM3688818_p.15.06.2016_14_AS7.ga.cel";"GSM3688819_p.15.06.2016_05_S15.ga.cel";"GSM3688820_p.15.06.2016_07_S10.ga.cel";"GSM3688821_p.15.06.2016_09_S29.ga.cel";"P.Value";"adj.P.Val";"B"
"16763968";4,1924328095147;3,9799763320913;3,81626949789245;4,68101129433455;3,68373772524573;4,44464854651473;4,97125570927159;4,48614725703327;0,110129655820175;0,410505535765746;-4,83876762333429
"16763984";7,69245421047033;6,67387714732215;7,67600507795383;7,71619301891495;6,86519440364897;8,35495985525106;8,38926739936733;7,18604607493809;0,0755060189382713;0,377288336256647;-4,52404636817714
"16764019";7,74573355119731;6,70825792117761;7,22286279966082;7,49475588924842;7,09077758056728;7,89702808851232;7,935868390537;6,95723147107208;0,174763684439794;0,459360726602612;-5,20830639898788
"16764068";7,52244466775056;6,75422147421556;7,18307572283386;7,10257975059846;6,90238136979113;7,68555967170334;8,22695078723345;7,28747363428271;0,0739585006056839;0,375757751911719;-4,50651727576764
"16764069";8,26323309492686;7,5190368822783;8,29434996104566;8,2187622480399;6,60181487416809;8,25703018198622;6,74055384615379;9,57569445921296;0,131821708623681;0,427566870750094;-4,98498681671733
"16764072";8,55110795584233;9,09928509015717;8,54606559360564;7,13850331832487;6,45627292287696;7,20737978869197;6,38281561123082;8,08863514844984;0,859398602162116;0,932864124839651;-6,15338465908689
"16764073";9,63784386465271;7,63765311461368;8,43789306598847;9,44625676073094;6,66329652187524;8,62035551420295;8,96013435360631;8,54131238752142;0,771665420359866;0,886248247322735;-6,12572384598673
"16764074";7,31419844218614;5,49517880217285;7,12489518049556;5,88699092076905;6,48271092444296;7,66229001059185;8,91626027537002;6,1597783442041;0,198013416105296;0,478746722488347;-5,30444588034751
"16764075";7,14815330148932;6,38342818660162;6,76176353109891;7,39025763408922;7,82814491866505;8,23140832850201;9,53887410433973;6,87210324167128;0,0199165721179233;0,29484077987879;-3,35786248198888
"16764077";10,9611176907778;9,88458725237701;10,195596247765;10,044866365435;10,3009195947469;10,4751901932854;11,4082382005382;10,2814035140632;0,125160133018836;0,422428666292589;-4,94309197460458
"16764078";11,5398727149121;11,0323496536962;11,0307801649436;11,0982356792916;11,5168596464789;12,316239169566;12,514433921895;10,7771210056626;0,330076144684011;0,588409437413857;-5,67384005711228
"16764081";9,90844465514182;9,05840456787112;9,940887254926;9,67928788098392;9,39815159726135;10,1110425587477;11,144867976385;9,28379702398268;0,0631199184300918;0,361255075421413;-4,37159050809009
"16764082";4,14828830521414;7,68276459510675;4,19161431737228;4,87431803959373;7,57701270100287;3,98381154127707;5,30083514757542;5,81118425617286;0,649075447414042;0,814321162218066;-6,06142450818976
"16764083";6,35100806593525;6,70180953393518;6,45348731966822;4,38016963171808;4,72868933803446;6,73593746318838;7,77118417073205;6,50141149915521;0,768847696286216;0,884527896405496;-6,12459703737084
"16764084";7,48780946350033;8,93154416330085;7,52558982194647;9,46517733272786;6,29722759528023;8,45731473811877;9,86002923646955;9,33301358140718;0,0460622851747791;0,339667512325527;-4,09965630527489
"16764085";7,93077102599504;6,15221879650792;5,6526853174947;6,23272524318445;7,58834868753697;9,43606086788562;6,65258600704652;6,95128121531323;0,213655153224585;0,494324622898172;-5,36200277752974
"16764086";5,34247939445534;5,31466564462999;5,44276675168621;4,02517974271404;4,29088824609528;3,70594796799368;5,91229323619688;4,69990243117072;0,893512885003637;0,949472547216485;-6,16043192233739
"16764089";5,21141711554698;4,52113156664867;5,32644298876165;5,26563078870333;4,97238352151536;5,50532362690386;4,46748415226237;4,86568023389742;0,364290840425884;0,614672007183856;-5,739400280146
"16764091";8,58765379162539;4,64613652629488;5,64940933466687;6,01552571830395;7,48063909991834;6,99119411351957;5,85762558327104;7,05553297638487;0,322272590984477;0,583433523710958;-5,65760337983044
"16764092";9,10037353993503;8,71401863547046;9,6136392941044;9,53905943767429;9,7081086251557;9,63143966099039;10,1587646897099;7,80730045825997;0,666260743558449;0,824917564782734;-6,07244549651595
"16764093";7,83645917648217;6,91403216980533;7,26464608366613;8,03697011778095;6,25307328795392;7,38916267108957;7,73158386808818;8,036507045822;0,257816707531766;0,530590429333734;-5,50068657017219
"16764095";8,92027243161217;7,14000204374083;8,00041092430852;6,9120893343319;9,34516385066099;8,02451821034893;8,47511409238149;6,84144847043998;0,691099461221999;0,839693362782785;-6,08715635490588
"16764097";8,3050453122933;8,03411163568937;7,69640231480301;7,32791025581344;8,06430503659934;7,83345013044174;9,27088286591881;7,03104741742995;0,440263275798241;0,673586228603998;-5,85823578904737
"16764098";10,388293910238;9,26198035915057;9,91187613474276;9,66818818383989;9,50135321743556;9,8519134492787;10,7951609675825;8,58210352565422;0,508418818890003;0,718313092455228;-5,94097986532326
"16764101";5,41063615640493;4,20120876215229;5,01511619276544;6,40531721590453;6,70993011879821;6,02813967448642;5,57987864834582;4,84448857002146;0,843686504756087;0,926796747234108;-6,14945715628073
"16764102";7,60545779305885;6,28760759629995;7,52334645275433;8,06457723591042;7,36258211496645;7,7924839741602;6,82823416075364;7,00643439791787;0,697643033682266;0,84294238257194;-6,09080020165523
"16764103";4,89983636722243;6,22942094201557;4,54031189483944;6,06075881129002;3,34603296515043;3,57372154697554;3,4625019592398;4,69453052990382;0,551904962476933;0,74777459992326;-5,98459872551405
"16764105";8,27781005774055;6,68635520711871;8,2741388489459;7,37280627370513;6,89290040319564;7,08783789412457;7,09206076797429;6,07872702804667;0,411272728379522;0,650839614936141;-5,81667825195204
"16764106";3,9649233886865;8,03820322578663;8,08405532286269;4,97337572599925;10,4973214083849;5,02249661693033;4,80805913031034;9,43339631368148;0,828084951395826;0,918237922567162;-6,14512339159122
"16764107";7,13259427472792;5,87227405996475;8,74129993799233;4,86318584766951;5,43139686313744;7,64412203619608;6,70620722641313;5,61041113338844;0,988877053078756;0,994640805956095;-6,16971237199578
"16764108";8,22980189129334;9,25609817815147;8,62211672150488;7,90141589772267;7,73299122840951;8,55135456195941;9,05886622888649;7,04785527062774;0,846156700752389;0,92769675401301;-6,15010350296808
"16764109";4,22052326203343;4,9283857338482;4,63970076288681;6,39406189519869;7,11679065340371;6,61786326815185;6,79479172954821;4,0528826563105;0,63104931835031;0,802604026989607;-6,04908970530348
"16764131";7,79886073337712;6,8855470733609;7,2335925099865;7,26163863259914;7,17501624437396;7,31337554896892;8,18380500999799;6,89611319707849;0,329313441897247;0,587770304193229;-5,67227558752677
"16764285";6,81922909446604;6,38577082787627;6,65468348356671;6,57823603078774;5,79417806143073;7,2273128350969;7,58500797882935;6,49211934114189;0,144410172235941;0,436024519144649;-5,0580840089894
"16764348";6,02980193566108;5,66124839276168;5,98245154610527;6,06722491775374;5,60913291057778;6,58020718820019;6,40748105210865;5,54311306705181;0,22927247449612;0,507475530722448;-5,41469862726579
"16764455";4,84678770824542;4,7784852860998;4,5947235199842;4,84678770824542;4,84678770824542;5,83721231676841;5,90497389731627;4,83524239668226;0,093185496859788;0,393641351616762;-4,70064761972132
"16764461";6,03593495920483;5,35121297279385;6,10080831993556;6,21383539870994;6,03593495920483;6,52113691922827;5,5777907464393;6,68506776541999;0,589566459015191;0,77445597967852;-6,01749832104511
"16764564";10,1814001456315;9,31590451185537;9,63495548335948;9,55086258012612;9,31115715797532;10,2924487200764;10,8071097686642;9,77606959823961;0,107109828339356;0,407787541562863;-4,81592352743368
"16764595";7,79776558543449;5,92573982840917;7,54943518489348;7,25737902503319;6,72695475920481;7,96831164541095;8,56087851220725;7,88969338067958;0,0786838938259169;0,381080323076425;-4,55886882556456
"16764615";5,334550461299;4,66540048554868;5,82835120215675;5,22101835452916;6,24398592905705;6,74138746915185;4,27821628806729;5,4232369044741;0,925077293362238;0,964916628032245;-6,16518358550354
"16764620";7,43320717528674;7,16802697903521;7,07771647662001;6,92348461265778;7,05804414918266;7,89272326542128;8,56560391686402;7,37075534640144;0,0553671880263228;0,350325491881351;-4,25903072596044
"16764666";7,39662708735757;6,18254405482197;6,57600249099057;6,53934442531016;6,46590118023108;7,40508948521665;7,76910416652765;6,74848492980282;0,103756078749147;0,404404326709384;-4,78971446880236
"16764704";6,64817268995379;6,08726429565614;6,19993323774748;5,76581418464107;5,74322108832075;6,03934832543216;7,06965112494049;6,55501985735816;0,17813087821032;0,462768659968608;-5,22311625576556
"16764783";7,89423118916224;6,81355274327662;7,42494453106945;7,12143409664464;7,53071771535177;7,50022421727801;7,97580391579785;6,66436483982052;0,455092393643329;0,684093130469348;-5,87791927573099
"16764814";6,62587797714951;5,73165457577187;5,68140520205852;5,22444341814579;5,81763749676161;5,06532828214396;5,87511851281508;5,93899526942961;0,845150124453228;0,92769675401301;-6,14984143078963
"16764817";6,58759923948747;7,24269554224526;6,04036058992258;6,3877186447602;6,46407919307658;4,66947367694962;5,38636427372178;6,32994280503955;0,0314843821739681;0,322134447591834;-3,76579945177486
"16765172";7,29713311205028;7,00371377731374;6,9591602844735;7,02060091468102;6,58380142505732;7,71858570303205;8,20646040213769;6,62433700107931;0,160663510646474;0,446883937892787;-5,14253818865048
"16765190";4,14383741399559;3,51976978541644;4,9535218635003;4,12390416895493;4,29254965103255;3,34492524378979;3,33494761647039;3,44734866296322;0,00718955668777966;0,220742565725735;-2,43370947471942
"16765192";7,38062627316931;6,59869531915241;6,89923089638314;6,54297205016631;6,29625055321037;7,30131999830859;7,8092400060582;6,89363550614003;0,0604934994723027;0,358082932836373;-4,33517889549582
"16765281";6,8308930867085;5,61878190270671;6,11555958573398;6,59287855132126;6,60505172366704;6,70164734115234;7,62874874866999;5,88894110001194;0,210612495586783;0,491556975103996;-5,35120347175864
"16765284";8,15954522107941;7,39093754725535;7,84011241417591;7,7936558481004;7,85533923321789;8,33580477221478;9,24693887436906;7,41751729298121;0,185959569122064;0,469367622747627;-5,25633817642767
"16765325";7,43388100926025;7,14516775506606;7,24637272439467;6,90156021595544;6,27198178948047;8,23590083898135;8,36918419527194;7,02596329154748;0,026374740825303;0,318648753377436;-3,60875392856303
"16765450";4,13950309009986;4,55939635025886;4,48829056966927;4,49966807676925;4,07855381984491;4,2788239681673;5,60441081679134;4,49510805567176;0,177758986090677;0,462476989433119;-5,22149643382223
"16765464";4,76080353422787;5,21280258779015;5,29570867231303;6,29262379840302;4,85870032553359;4,98617933261623;5,77532821849268;4,98983191406511;0,990776091387556;0,995305608106034;-6,16974415613695
"16765480";4,81733907096268;3,87241537458615;4,48046078796889;4,34930798281881;4,06432749733254;4,42026628501138;5,38080481007986;4,41761312804871;0,0853974739916223;0,388811706358497;-4,627723855485
"16765513";8,32295590361734;7,56793372270005;7,50160212338155;7,49143424501682;7,45319938935556;8,10740974376072;9,32382136054417;7,59875635829231;0,1559547948038;0,442407413163278;-5,11910020087478
"16765622";5,49024464939659;5,31234078725272;6,67635311759609;6,6118206030399;4,67175461837908;5,48060572537638;4,84167067475822;5,48060572537638;0,52107077043797;0,726561178295074;-5,95433903132234
"16765683";7,48474532829169;6,8201578987672;7,94863759371836;6,92069922716444;6,97771379811792;7,27647550529735;4,91354355653684;6,71040781507287;0,202302320427098;0,483015682697504;-5,32074546346441
"16765697";5,14576538233419;5,22925074641988;5,65252093280976;5,0925068548753;4,97084621601614;6,31045335146765;6,10912212546793;5,70054896741194;0,00396657790920643;0,176053014221864;-1,8875259323687
"16765765";8,18664586694935;7,06472333261495;7,68035349637303;7,65351518062002;7,25051454498651;8,17616674210189;8,66977648393046;6,99713875682728;0,200029348686224;0,481449701883667;-5,31215817092479
"16765793";6,82258374158748;6,13700764685079;6,38687537078637;6,43749003099695;6,16895202870664;7,05045533798343;7,62739453021721;6,33679837764297;0,0963794492497891;0,396486064277281;-4,72867007593169
"16765809";6,32178682290111;6,13431099383071;6,38352971151152;6,37111169653906;5,72336121445818;6,82338167963698;7,20435880537704;5,91581287497813;0,162917895989499;0,448853612941282;-5,15348540952363
"16765900";7,65814896071456;7,13428768169867;7,53158998161491;7,58350796780731;6,92439157990782;7,96647097808422;8,66050134205519;7,48354302778611;0,0602033201419421;0,358082932836373;-4,33105366293993
"16765945";8,51473364031193;7,20200388055102;7,72294079702565;7,80513770546777;7,14883497069747;8,19025255715482;8,26183703792177;7,74459247616716;0,225221843137823;0,50466399192307;-5,40145149615467
"16765963";7,91900313186938;6,70166859664298;7,30782339245183;7,29246326521056;6,71503495931253;7,74776533660203;8,3433688065204;7,39245195641989;0,0470818360959409;0,339950064642082;-4,11869662629445
"16766035";8,8925579363328;8,4701391925409;8,84836072222295;8,66906130554854;8,94242418882938;9,53901677765811;9,68837699072558;8,50197469612901;0,0931554501171064;0,393641351616762;-4,7003790903788
"16766093";7,88548896293553;7,10180443458459;7,24386698646296;7,34223386105578;6,35928520941982;8,20163549159545;8,99863348406864;7,65590806851462;0,011448963567397;0,258177037820297;-2,85796455100045
"16766130";5,8729083388235;5,16397403065211;5,36189221922586;5,80199597412686;5,67871623720773;7,04048563309102;7,71911673270258;6,45336348852103;0,00502348326426932;0,19769562449583;-2,10489261085327
"16766279";4,44506727151595;4,53204526011053;5,08338262223806;5,24812612930165;4,82179575645421;6,1328636747407;7,189169016299;6,23789271201408;0,0010418099527797;0,10909703599265;-0,650930425297351
"16766281";6,31381509217198;5,53833209644249;5,85916618971464;5,97857604363006;5,28965229272422;6,96318391291405;7,17867816161288;6,14251352964534;0,0310646063807465;0,322134447591834;-3,75392993161312
"16766590";7,5638482972341;6,64796879710058;7,04821689282688;7,11925636666341;6,48683114907937;7,28450193117635;7,55392355704241;6,4980500942979;0,32040559875632;0,582289817172523;-5,65364186700929
"16766822";6,69177591873754;6,10569932141647;6,29470720313137;6,41931186560768;6,11882704254125;7,4732146144399;7,63682890522116;6,60318231341236;0,00754888050359268;0,223829632295842;-2,4783237869431
"16766860";5,15018985997077;5,90239037834517;5,66144641172812;7,00255553863102;6,25451574117524;5,44297173667515;6,18808900152061;6,19282974893677;0,874890114779677;0,941098394872545;-6,15683392023497
"16766940";3,51016594713097;4,20008550496832;3,84777163117048;4,0424454070758;3,8172469207199;6,47720889039578;4,93673700574927;4,52874274737281;0,00162259306805992;0,126135553914042;-1,0615329150983
"16767006";8,42478452485172;8,24359197035233;8,52074017793492;8,38272947627366;7,53826975965365;8,01387111706935;9,58271201942838;7,58413054782065;0,937889260699532;0,971670092009316;-6,1666347734581
"16767052";8,7340792231933;7,51278643887031;8,00483781962475;8,14969168271507;7,7487175990721;8,64909527190956;9,32359529626594;8,30708818986685;0,0418604059936948;0,33260040423206;-4,01623656058971
"16767115";6,77031224308984;4,93095551126182;5,51274366482495;5,92686345251634;7,17772653982194;7,20598495944679;7,07450638080831;6,24208170340984;0,437043419133603;0,670803846337663;-5,85382630867277
"16767128";4,70060725113258;5,68694530286185;4,56971761362653;4,45666946011904;5,00431483688509;4,6374674255625;4,69678339228532;5,30518630782989;0,964793855225483;0,983620404771361;-6,16879402068204
"16767136";7,59021879350458;6,67929115981049;7,08046249839145;7,2335353568935;6,67801563196404;7,27439667768986;7,59780553126268;6,86939523712178;0,348474435165464;0,600655483177453;-5,71017727313793
"16767254";3,77160780784484;3,98062066225281;3,86272832192838;3,96794650064847;3,93253616869065;7,15649675082038;4,83424947579722;5,76489344212839;0,00103521015398673;0,10909703599265;-0,645038272915837
"16767324";7,9732770924793;7,51314456637536;8,25603242238595;8,05191096102001;8,05365719781457;7,89309782865655;8,54961604183315;6,9271997187144;0,692595714706946;0,840163453308463;-6,08799792378704
"16767335";5,22554599561223;5,03172379173124;5,15623320848803;5,24749707790255;4,87379039642658;6,30305161764792;7,55840372680395;5,07211227099746;0,158927898763385;0,445081378990644;-5,13399068706843
"16767369";5,55398553275707;6,56525941762879;5,48056074457295;5,31189713252289;4,51888780304974;5,46686091634468;5,82638519625199;5,27719202420473;0,983236016638799;0,991819353328301;-6,1695829573485
"16767540";8,26651110217052;7,19132135281501;7,76138875190225;7,63540988855021;7,17321845104947;7,62554196388369;8,18283782290034;7,35426481547393;0,531015431987323;0,733220737339433;-5,96444562524218
"16767618";3,31532348863365;4,53728197126072;3,74259119001;3,51427059338301;4,54333658379244;4,8249166675816;4,02607569674153;3,83939425139996;0,80798771031237;0,905313656192177;-6,13889214411152
"16767744";7,98501686589529;6,95215825575419;8,2257855085063;7,36859341710139;5,78286994447246;7,50536687335701;8,48885419683672;7,92832529208023;0,1823559301616;0,466925690587343;-5,24125017792688
"16767751";6,36905395230219;5,87163979494047;6,55518823553374;6,17298137758687;5,9062092740035;7,02902866946842;7,02123869315139;6,72148954677223;0,0105165169748338;0,253076110467993;-2,78074687150885
"16767794";10,0046762599577;9,43008030074351;9,90962716081226;9,90833429982127;9,16498751186542;8,53974907801083;9,7515492847344;7,87246923727789;0,0436937797701915;0,334666543549623;-4,05366459261282
"16767837";8,16300261855812;6,92052842438999;8,12553718023605;8,1346357330564;8,29715368074812;7,11288270322395;8,23809094717287;7,56411262375305;0,933442746450915;0,969298563261156;-6,16616216414472
"16767911";7,53486717713405;5,94122065134846;6,38339814548101;6,50358817986603;6,38339814548101;5,58154357570875;6,85615313580672;6,02471000835166;0,429946875864185;0,665833992749944;-5,84393089686142
"16767932";8,23423583087226;7,48601517758897;7,4530562263347;7,61923648730529;7,19664747471445;7,77096351351277;8,47087346155096;7,44190497464695;0,351565097894266;0,602862356117574;-5,71602833545063
"16767981";4,59093907689575;4,54331299586456;5,06020486686389;5,77235106591431;5,52282195864971;4,26581804602717;3,81010255384546;5,35763685474835;0,0389867465484007;0,329649354747519;-3,95398271541577
"16768183";9,893618833409;10,5764838538838;9,71255414478793;10,2791782241903;10,2422217229813;10,3151109866021;7,81188653752557;10,2791782241903;0,196185759717198;0,47739419211364;-5,29737417922346
"16768205";6,03368758095427;5,55394746713631;5,77530327090303;5,67422286374337;4,95424257307612;5,66191057596399;5,9675106047177;5,34988723289493;0,842170894668864;0,926194508708685;-6,14905522176605
"16768265";5,23409830889786;5,22155547084582;5,41770058676542;6,10810699259315;4,45771723878562;5,09968625917228;5,60495376328108;4,22125510306876;0,116518127141421;0,415706408358692;-4,88491295578441
"16768297";7,49546901278689;5,30772555717723;6,63960088609953;6,38139465123287;6,63637069173558;8,1007689193281;8,9061708768229;7,12601720163345;0,0189731096503771;0,291158325866118;-3,31430721353426
"16768341";9,51542393629212;8,17423543485797;8,6654238051191;8,6068622155747;7,99995127944934;8,97411094432572;9,98673991474164;8,3411129207677;0,356545556556139;0,607302346390541;-5,72531129822438
"16768406";10,1929291753284;9,60406896857404;10,0831847081463;9,99782736250672;9,61562110704203;11,5988064665912;11,7466665799527;9,86744581383238;0,00360281134263962;0,167568573396012;-1,79887845503818
"16768413";7,68887130908674;7,59455536545496;7,25590785957968;7,15745214819872;7,1455692892963;8,79728820953282;8,85883777148211;6,98314927608044;0,0347944142986134;0,32801557008323;-3,85401233478876
"16768541";7,69059168555693;5,92244574357114;6,7652099830436;6,0810039099419;4,83302796172103;6,18768091259644;5,52325450767087;6,9477785349514;0,493992110691619;0,71114490943083;-5,92503217203765
"16768543";5,71821340509397;7,12955641940437;6,5454597475604;6,698731041113;6,0479598283403;5,84893687019318;7,00207624954263;6,17623738658784;0,952694550910708;0,977115139674584;-6,16797140799985
"16768738";7,20052516849029;6,11085950455132;6,70956527790825;6,87754382890864;6,61990094849282;7,8088497031245;8,02760096127776;6,9268791759359;0,0190217462287768;0,291158325866118;-3,31660636455174
"16768755";6,15183619335499;7,44345901420947;5,99823333582827;4,65361519774188;5,39750615492174;4,84751454478402;5,57494096851196;5,55127940054172;0,222373887127952;0,502817068667859;-5,39196586605817
"16768896";7,05915963487796;6,89642378421257;7,50289963230416;7,93100168981625;5,84918656775803;5,8665604622709;6,12596396107404;8,53750392241233;0,862159448564866;0,934408102687155;-6,15402997221481
"16768909";3,28462025437652;3,57671959256533;2,99936057264216;3,18370384927207;3,39793152562266;3,97467080918988;4,01725719863543;3,16192118859345;0,243746600552245;0,519506929039322;-5,45983069731548
"16768923";7,14811493008128;6,91706978418929;6,01780125508217;6,18808900152061;6,56304370123493;5,52132895404104;7,8368763759916;5,37128897552379;0,262581880998298;0,53371921975869;-5,51390714989004
"16768941";8,46093118221906;7,76582062786922;7,86043952250798;7,97593564790997;7,62186108193844;7,7934287586324;8,04995524505048;7,59666566943473;0,464951496410971;0,69129947314374;-5,89045918691852
"16769005";7,16516087392974;6,32219546789418;6,96783192566784;7,12446043220491;6,2791906664854;6,09598591775122;7,12753607246707;5,95907759151053;0,511392169559744;0,720152346230422;-5,94417099823895
"16769078";7,32214697346674;5,7452682414359;6,55094472592793;6,28667384564869;6,19256638725529;5,45418926463965;6,22074203262584;7,25207597031209;0,62069638549204;0,796002138455348;-6,04163385915371
"16769080";5,80892621394458;4,70098503276821;5,96826012610406;7,33641277701495;3,89667328796768;4,88428389935032;3,87034306524865;4,43842645378823;0,043192207400608;0,333531086289502;-4,04359058757489
"16769159";8,87219149959845;6,80204612020194;7,51177269674765;7,42453925559838;7,33618138935963;9,21236895534592;10,0231589280359;8,14788001061635;0,00718512438734378;0,220742565725735;-2,43314514388826
"16769196";4,74830727541948;4,22221261180837;3,96182638739643;4,63867611132861;4,19340251714482;5,06961663757004;5,43458650976045;4,84217290917862;0,120338744774913;0,419744653782983;-4,91120110584871
"16769227";6,49454876488355;6,47390282575763;6,48322406453558;6,48322406453558;5,83139350563111;7,0137652527247;6,91358379696293;5,83537347880445;0,253105129241125;0,526990538941649;-5,48731563562026
"16769264";4,33800252662045;4,45561018927408;4,30137218229385;3,97936003126611;3,82453961344023;4,65967811374386;4,64886576396977;5,00428179935302;0,386397987813585;0,631465329023811;-5,77742642640696
"16769357";6,0025300115664;5,63763933360617;5,57545097315162;6,46827657924832;5,64699603266314;6,58081927661932;5,66693534293008;6,07618694583969;0,39375455815189;0,637811008757454;-5,78940608381525
"16769419";7,49141849624621;6,20812270447927;6,52746602263722;6,49103016260473;6,88510917372439;7,85319823588574;8,28013627085971;6,21410917630232;0,107675774922086;0,408169142266866;-4,82025791409714
"16769443";6,46969515226417;5,58761547102921;5,84407780627059;5,57815902402667;5,60672319787877;5,92382696737858;5,29997975559454;5,35354393991846;0,965881477784885;0,983742506038724;-6,1688561136729
"16769463";7,56399725585136;6,16185053197147;7,15292898910223;6,82488273153819;6,45394962629209;7,89198921235045;8,74671337906279;6,55707338664637;0,0829382528662734;0,386008451881781;-4,60319891177025
"16769481";8,95135297525223;7,91186662100025;8,44274899378925;8,52460075143748;8,16565886238875;7,57454725664631;8,5865046465647;7,56609766667199;0,482409417998918;0,703377918145314;-5,91165146279393
"16769569";9,03233606688105;7,10884300459622;8,59047102528105;8,09755338002659;7,49533631298893;6,25036971697824;7,10306751320372;6,83515533395023;0,0058093443712145;0,206162723933856;-2,23837140766994
"16769596";7,1624463112613;7,26587507559523;7,25308727953012;6,83769682330743;7,48375501177476;7,84392252396923;7,89306825998856;7,03802519885884;0,0674853308938488;0,369709949752022;-4,42869533806371
"16769649";8,07651536772887;6,89261917751063;7,33787918362604;7,25451261363504;6,52606075195733;7,83121995251244;8,41099016572307;6,74449049123656;0,382362597066686;0,627436384358607;-5,7707163917077
"16769719";7,08197661075897;8,22499999575829;5,98238496460337;6,44488133366674;7,30651520211978;7,4154299811158;7,28006877214431;3,99341694649033;0,110923148230907;0,410514106323496;-4,84465660708846
"16769720";6,27703577750096;4,60805595708785;5,78881548864924;5,29319844358924;5,41179737746375;6,95709274602016;3,12327980333914;5,01877554896576;0,445456824480434;0,676896414843638;-5,86524485853718
"16769721";9,064033003704;7,20999237221468;9,69867357511265;7,33600958761744;10,4138589725168;10,1035504555402;9,52318821284742;9,01986938457202;0,207242252464429;0,487618494004572;-5,33902443019695
"16769723";5,8854830259808;4,4346804127714;5,62537995695272;4,66541707983833;4,6032640078233;4,81130848858081;6,38177188954001;5,58084338141041;0,0734906123039143;0,374957093997008;-4,50114019771381
"16769724";8,84640303313063;7,81677960025779;9,76704122192197;9,88022398062812;9,42214179087775;8,77550668602782;10,2187396743141;9,23553620711698;0,40422325834195;0,645793629894576;-5,80591024949543
"16769725";6,90598953394414;7,47223561587149;7,24068159946184;7,73278779692892;5,78479068786607;7,37129351329414;4,32452536547726;6,74471798932058;0,902284839614629;0,953073288581781;-6,16192142794942
"16769726";5,74754804382845;4,78545849804952;5,79911222778411;4,97961054376529;4,65067496892592;4,32781001874164;8,40897778766095;6,52205934631787;0,14571243669266;0,436739701043538;-5,06523646777996
"16769727";10,2581059087075;9,38813529585658;8,86924417761456;8,8165774161558;8,15803460262547;8,88661192907488;9,97511881187512;8,89905557226812;0,318580856122391;0,580936639136461;-5,64974063596841
"16769728";6,10604883027444;8,70949265690863;5,43242041397489;5,70728836296575;5,75649690609292;5,47194559560346;6,09555133693248;5,20271719847119;0,427342979767159;0,663974185788686;-5,84023783581451
"16769729";7,62947319413089;6,31603432992309;7,10517079978271;6,64509888115069;5,12207298753798;4,74891478089013;8,54444213838238;5,88742729672605;0,719442570852078;0,85470321501268;-6,10226666725642
"16769730";4,47013027187235;5,06687751434193;3,49806360010093;4,6032640078233;3,40541403138564;4,01335094083785;3,46816122830285;4,97901464515553;0,276002278267701;0,545734553459251;-5,54959770080251
"16769731";7,4133541798856;6,14822069423837;7,16026098160521;7,45844540476528;5,58406340207867;7,23154712462977;5,54920568713312;9,31366695445196;0,519247894597116;0,725150945944962;-5,95244932588485
"16769732";4,06192149628452;4,1185785695128;4,68135918985033;4,24118645976008;3,70269591615533;3,47499231792867;8,54444213838238;3,58012806112487;0,752999646397623;0,875766356643274;-6,11796956441521
"16769733";10,2710388386498;10,168182405597;10,2177598066826;9,22090654290996;9,51972608936354;9,07195053051723;10,3489497201497;7,87757400949614;0,35826455991235;0,60868698209299;-5,72847429277884
"16769734";6,79363575258129;2,99382790780069;4,50674633775685;4,08294275629907;5,55115454100012;7,34963250208919;7,42651204832094;4,47795588268945;0,321882408734419;0,583137880366334;-5,65677795933445
"16769735";8,57774129443732;7,51696178778411;8,20829079106745;8,67637585941178;7,24535519710212;9,19777578459687;9,84678718132916;7,16154407762442;0,34494518644411;0,598917782266431;-5,70340936229045
"16769737";6,19078217411585;4,85876041714647;4,79720064345095;5,92620791590076;3,68564415930957;5,5343272844767;2,64405987819454;5,95496420779584;0,462086823234485;0,689426956660177;-5,88685925876431
"16769738";9,6184026691147;8,04124350977603;8,53955112387365;9,94291470369893;9,57787559781711;9,44289691893611;10,180768447332;9,56608048295563;0,857467789153588;0,932308423573548;-6,1529254304863
"16769740";7,02842334293179;6,17762228914636;6,98328618073232;6,86056506042163;5,56497397588411;8,36796445232465;7,61114991685037;4,87079449661415;0,0583677887281401;0,355478708124769;-4,30446232466622
"16769741";7,80190350642371;6,83606318826261;7,21940751249326;7,98180374551982;7,99471560720467;8,02451821034893;8,63517630523236;6,77605374078371;0,394570171938618;0,638773236599521;-5,79071454347833
"16769742";3,3739264331121;9,98030875806101;7,24888905581424;3,63824613113629;3,2344605790563;5,64351877617637;4,69380083421143;2,78997228355839;0,15873809038679;0,444944659879659;-5,13304950947456
"16769743";8,07902033009572;6,36128543950551;7,25688604035715;7,14204631444955;5,62300982426574;4,01335094083785;7,54635133609932;6,55562137969669;0,618533905464356;0,794521175739744;-6,04004141885702
"16769744";4,15971645575349;4,06861861775235;4,03337546261476;4,18900777677374;3,26319464270633;3,13409215311322;7,72710817485953;3,67884313805499;0,184407178099442;0,468320162039584;-5,24988028398556
"16769746";7,52067006626546;6,42397110298277;7,58926183419154;8,0598914392275;5,77197812093557;7,27897131487293;9,45769854051454;7,70224402877232;0,294430629487593;0,560111858877617;-5,59520834011812
