"";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"17077826";-1,67042199000087;5,85453943702481;-3,49503295988719;0,00291526358149606;0,158846313196639;-1,60348914476196
"16700806";-1,22293279934838;7,40191582325549;-3,49028605318288;0,00294490978797389;0,159812027522275;-1,6128319740347
"16731068";-1,05332924949284;6,79380814340662;-3,48278682614265;0,00299235804416808;0,161127538578132;-1,62758972185865
"16962632";-1,51484300025461;6,24550566226809;-3,48265594507129;0,00299319286078446;0,161127538578132;-1,62784725895756
"16917183";-1,24625835349716;7,86879345594419;-3,47754344175835;0,0030259846475041;0,16224119286058;-1,63790656848513
"16650043";-1,52104745842288;7,30533419978368;-3,47488197493855;0,00304319664515484;0,16242784685269;-1,6431427307931
"17051159";-1,26985546092944;7,30282440075763;-3,47326494627274;0,00305370168657699;0,16242784685269;-1,6463238948989
"16678579";-1,18809200485346;8,03923273532354;-3,46603618017732;0,00310110633793382;0,162562815508561;-1,66054334579189
"16911261";-1,50854302135463;6,1408354580175;-3,46594337846967;0,00310171964644395;0,162562815508561;-1,6607258752718
"16999475";1,34713032800124;7,33132167858161;3,46449782814418;0,0031112886011437;0,162562815508561;-1,66356903609702
"17041800";-1,12564066220675;7,76822953297478;-3,4640726104068;0,00311410895482509;0,162562815508561;-1,6644053490225
"16997799";1,89123798849525;7,79267673007673;3,46365537869886;0,00311687881122801;0,162562815508561;-1,66522594593172
"16940055";-1,4421044300604;7,34431150398867;-3,46088027938842;0,00313536418868076;0,162610722827502;-1,67068368264312
"17080082";-1,59180578513564;5,67076648588912;-3,45987903496856;0,00314206037095814;0,162610722827502;-1,67265271176051
"17120558";1,09080510298985;5,21767458404055;3,45657989235628;0,00316422538046255;0,163127988460462;-1,67914036789815
"16917689";-1,04611294925788;6,25207998554408;-3,45033778739061;0,003206588701563;0,164330267181084;-1,69141365669871
"17079808";-1,1744669464739;7,08549951268756;-3,44953674616468;0,00321206580136108;0,164330267181084;-1,69298851782935
"16840609";1,73482649280281;5,05898596710343;3,44536006669875;0,00324077478011546;0,164836315070149;-1,70119936768864
"16717235";-1,15657974874169;7,94229817863604;-3,44424141590985;0,00324850719442774;0,164836315070149;-1,70339833557996
"17123952";-1,65822826221322;5,2197182820201;-3,44274927046591;0,00325884985777301;0,164836315070149;-1,70633138449609
"17062127";0,995145386575322;5,04823739618756;3,43743736179468;0,00329593520825078;0,16520844341849;-1,71677176007439
"16800680";-1,70012984665023;8,45625191625973;-3,43672434825381;0,00330094497153523;0,16520844341849;-1,71817304104553
"16782687";-1,1657875265499;8,20627449513787;-3,43640619098779;0,00330318284364036;0,16520844341849;-1,71879830404342
"17036504";-1,13183139322315;7,32856301949648;-3,43100510351962;0,00334140417545669;0,165413868523378;-1,7294119700372
"16980946";-1,1866809175539;6,60286206818363;-3,42987736607107;0,00334944000980131;0,165413868523378;-1,73162786929357
"16748115";-1,09228743537582;6,56171680491509;-3,42924206812736;0,00335397535707763;0,165413868523378;-1,73287613768094
"17095887";1,17005033922977;4,81647461968799;3,4286327439335;0,00335833101190718;0,165413868523378;-1,73407334899923
"16650463";-1,21965585437242;6,30276802676886;-3,42595781886876;0,00337751886187877;0,165413868523378;-1,73932882989023
"17031781";-1,12472164902317;9,16662309468095;-3,42452889571316;0,00338781344413352;0,165413868523378;-1,74213608993476
"17076412";-1,1927966006941;4,84475868251739;-3,42371727816921;0,00339367456311019;0,165413868523378;-1,74373053784657
"16924602";-1,21558033101123;8,2265528271016;-3,40944356838093;0,00349841423324804;0,167568573396012;-1,7717651067105
"16738897";-1,23345634706103;6,77256546331947;-3,40566162858997;0,0035266997520679;0,167568573396012;-1,77919097331708
"17022670";-1,21956070158036;7,12061542278401;-3,40414311733729;0,00353812063247965;0,167568573396012;-1,78217232515966
"16984056";-1,19595538861003;6,15949454445568;-3,40391361625457;0,00353984992483314;0,167568573396012;-1,78262290066458
"16848173";1,29710374723472;6,79576741600864;3,40357345896404;0,0035424145560322;0,167568573396012;-1,78329071937101
"16665796";-1,10108425260832;6,27705020991481;-3,40275736940856;0,0035485750233824;0,167568573396012;-1,78489288864394
"16884918";-1,29864581249399;8,65475570314322;-3,40124676628361;0,00356000628424908;0,167568573396012;-1,78785843266149
"16809263";-1,2647521831375;6,1233867888864;-3,40093602189428;0,00356236232451103;0,167568573396012;-1,78846845294341
"16653355";-1,28922418952848;6,53606527385747;-3,40010291066603;0,00356868655004542;0,167568573396012;-1,79010389728511
"16653457";-1,28922418952848;6,53606527385747;-3,40010291066603;0,00356868655004542;0,167568573396012;-1,79010389728511
"16669105";0,994702584242512;5,3464873176981;3,39653370425479;0,00359590710715994;0,167568573396012;-1,7971099393276
"16768406";-1,22055592840007;10,5644840434468;-3,39563267224211;0,00360281134263962;0,167568573396012;-1,79887845503818
"17060143";-1,11547616885826;6,92949045894648;-3,39409842840239;0,0036145979035122;0,167568573396012;-1,80188969484545
"16762759";-1,34940618454124;7,15289827648365;-3,39320482117669;0,00362148051110327;0,167568573396012;-1,80364349406977
"17051860";-1,35053175464874;7,38595847714916;-3,39035361196997;0,00364352772671479;0,167568573396012;-1,80923894066376
"17051189";-1,26500002696418;6,35869498950392;-3,38969583684091;0,00364863290520398;0,167568573396012;-1,81052973545466
"16653565";-1,52986585360916;4,71437057556673;-3,38946777514361;0,00365040461292417;0,167568573396012;-1,81097726894523
"16975890";-1,22430482293714;7,20413846963333;-3,38356060622314;0,00369659327878659;0,169109680235002;-1,82256789198323
"17087057";-0,998105072274861;5,85589314848781;-3,38002646606701;0,0037245037298855;0,169806965970698;-1,82950119196552
"16650253";-1,37680084207438;6,50446057534361;-3,37817317817196;0,00373922329274484;0,169900166155769;-1,83313664082025
"16958124";-1,32802443955697;6,65571014879111;-3,37551523359438;0,00376043452764019;0,170286704082733;-1,83835010510234
"17063221";-1,43262317338727;7,44807701184666;-3,36864263305334;0,0038158347879757;0,172213634673489;-1,85182816911909
"16655249";-1,42771742707795;4,78972228230645;-3,36363011546229;0,00385675047601574;0,17329766821779;-1,86165624792787
"16757347";-1,2934403780474;6,03611274393494;-3,36108016524332;0,00387773155953747;0,17329766821779;-1,86665525749963
"16661687";-1,39470842954345;6,67532482881182;-3,36096997689005;0,00387864073898367;0,17329766821779;-1,86687126385873
"17020464";-1,24958221341417;9,0786595376136;-3,351620500267;0,00395655902999166;0,176053014221864;-1,88519614180112
"16765697";-1,02208285948934;5,77567776803069;-3,35043158800697;0,00396657790920643;0,176053014221864;-1,8875259323687
"17039281";-1,090689782255;8,89548933012158;-3,34778519316277;0,00398896922838314;0,17646251992491;-1,89271142199002
"16653879";1,13682532336066;4,3707499855538;3,34471303597346;0,00401512005771864;0,177035096229147;-1,89873050891676
"17006292";1,76810266699919;9,94659037441451;3,34306318436461;0,00402923395216374;0,177074924245255;-1,90196266411183
"16712655";-1,1228763495666;6,01648334223723;-3,3409507108547;0,00404737718063381;0,177290992579136;-1,90610081795337
"16967771";-1,34382506306975;5,86221885452277;-3,33559183715599;0,00409376630242806;0,178114362918742;-1,91659684354433
"16997802";1,43661730324136;6,2281556330316;3,33444446583036;0,00410376676033042;0,178114362918742;-1,91884382338947
"17068611";1,91168678172185;6,10802438453146;3,3330520300521;0,00411593569219199;0,178114362918742;-1,92157059191824
"17018387";-1,61166357291489;7,17454133895497;-3,33266476059969;0,00411932650737169;0,178114362918742;-1,92232894389548
"16655803";1,4305170282678;6,79962558641596;3,32600882746057;0,00417803801269649;0,178940585774251;-1,93536075142647
"16740570";1,46122165212353;4,87567146627277;3,32523987360133;0,0041848740569928;0,178940585774251;-1,93686607650983
"16985567";1,73226282742485;5,80984500006115;3,32520741843446;0,00418516282870523;0,178940585774251;-1,93692961058705
"16906571";-1,24937595586106;5,60135297431446;-3,32445825101916;0,00419183407438934;0,178940585774251;-1,93839615354628
"16656361";-1,04924889681228;8,2763593601904;-3,31826963864586;0,00424734705643748;0,180734729982502;-1,95050902020827
"16900734";-1,30569891439228;9,23075072944289;-3,30332786774171;0,00438439403721459;0,185976005300077;-1,97974128371871
"17096904";-1,28825275075235;7,51839546203044;-3,30176357862093;0,00439899234547773;0,186006603781651;-1,98280059316269
"16705089";-1,12687096462236;8,52304231800861;-3,29402629243261;0,00447190842076013;0,188059013793199;-1,99792946211497
"17063977";-1,07878750625083;6,15037019449688;-3,29363881408265;0,00447559127126459;0,188059013793199;-1,99868697012131
"16733848";1,37785897487183;6,93779557635513;3,29071904435075;0,00450343930004745;0,188637813680737;-2,00439460702354
"16775763";1,20403898575747;5,31865938332763;3,28418021258336;0,00456642794194599;0,190680374248736;-2,01717415462744
"16900521";-1,39863537167389;8,32070599892814;-3,27911490646212;0,00461581995915594;0,19170532035119;-2,02707121585558
"17023414";-1,20160449653716;7,27098360875203;-3,27792010239516;0,00462754728692988;0,19170532035119;-2,02940539771782
"17059776";-1,01474637879484;7,19710157183751;-3,27685663282624;0,00463801029437572;0,19170532035119;-2,03148289450723
"17015033";-1,03415037003063;6,02783235201241;-3,27582505983067;0,00464818181991471;0,19170532035119;-2,03349798307802
"16916920";-1,07565716098232;7,02987130977971;-3,27112259592853;0,00469482904164322;0,19215776055343;-2,04268261009702
"16651031";2,53670772848884;6,92696716099523;3,27099601646992;0,00469609104843428;0,19215776055343;-2,04292981103034
"16778938";-1,20860220012464;7,05749421898718;-3,26956547396482;0,00471037698278825;0,19215776055343;-2,04572345913406
"16820528";-1,06991771043133;6,84626375955488;-3,26895411628403;0,00471649531647855;0,19215776055343;-2,04691729705441
"17122318";-0,92401183503365;4,57915017155459;-3,26682603451888;0,00473785397955416;0,192443014369527;-2,05107267110564
"16908607";-1,38263977411235;7,44811280638421;-3,26405680705923;0,00476579065857747;0,192992924433754;-2,05647934076736
"17048072";-1,56553862643594;4,58081777530514;-3,25786105177105;0,00482888557386322;0,194609448042771;-2,06857339747753
"17002657";1,13986649585137;7,32872197374654;3,25728955788118;0,0048347468067922;0,194609448042771;-2,06968876565249
"16906534";-1,07585988048248;9,8825058669668;-3,25515342598509;0,00485671720899489;0,194789748823032;-2,07385751784637
"16935195";-1,21306252397435;6,92908192097486;-3,25403201496211;0,00486829049953116;0,194789748823032;-2,076045824961
"16851486";-1,05763039782236;5,67934926370911;-3,24564815195644;0,00495568135515333;0,19769562449583;-2,09240215450762
"17086634";-1,31476098614169;7,33268017414002;-3,24069061345617;0,00500808383543216;0,19769562449583;-2,10207074815607
"16766130";-1,34555480967582;6,30983634710311;-3,23924347923612;0,00502348326426932;0,19769562449583;-2,10489261085327
"17006949";-1,27906311905443;7,26897227919904;-3,237690267491;0,00504006348595181;0,19769562449583;-2,10792109057111
"16818842";-1,20451219002086;7,14199212696017;-3,23742440950145;0,00504290687323024;0,19769562449583;-2,10843944119394
"16960114";-0,945215084915779;10,5421808088049;-3,23568319208564;0,00506156859611724;0,19769562449583;-2,11183416682058
"16860357";-1,018078836555;4,50123119064247;-3,23500913952988;0,00506881112012229;0,19769562449583;-2,11314823720575
"16841340";1,0167380894914;4,95279898292036;3,22995526171489;0,00512344041686833;0,19769562449583;-2,1229993585473
"16699904";-1,01571130344684;8,83226078549748;-3,2294533361976;0,00512889752142896;0,19769562449583;-2,12397758160237
"16977355";-0,949632337769925;4,72468676106639;-3,22906226461542;0,00513315335763648;0,19769562449583;-2,12473973925925
"16854268";-1,39219294813565;7,5963670754497;-3,2289467850158;0,00513441073027866;0,19769562449583;-2,12496479397478
"16944665";-1,01632562493879;6,8327969264749;-3,22750083075018;0,00515018040410803;0,19769562449583;-2,12778265632534
"16653337";2,78943479036237;4,85283884154749;3,22327968719955;0,00519649025184546;0,19769562449583;-2,13600756482095
"16653439";2,78943479036237;4,85283884154749;3,22327968719955;0,00519649025184546;0,19769562449583;-2,13600756482095
"16695741";-1,1794693293433;8,42211091033474;-3,22230218485123;0,00520727277555127;0,19769562449583;-2,13791197070685
"17080486";-1,10020899950629;8,86876489806015;-3,22194023749834;0,0052112708982742;0,19769562449583;-2,1386171049112
"16840122";-1,30138320969416;5,08364413090193;-3,22138664390133;0,00521739182902031;0,19769562449583;-2,139695572116
"17092115";-1,30822900463107;6,67646007423379;-3,22078803123549;0,00522401850024965;0,19769562449583;-2,14086170640952
"16922396";-0,964827391157341;5,72953897901115;-3,22022422366174;0,00523026746611579;0,19769562449583;-2,14196000447226
"16678329";-1,5398103517396;4,73499572320406;-3,21900759724217;0,00524377707689863;0,19769562449583;-2,14432988289033
"17097797";-1,16939102660529;5,67492500572261;-3,21839030325074;0,00525064475682748;0,19769562449583;-2,14553225731556
"16846226";1,0194891047316;5,54841424431199;3,21514799596034;0,00528686278410291;0,198501705204805;-2,15184702228104
"16663803";-1,46088993503419;7,54191337038209;-3,21106345060333;0,0053328396933401;0,198970265611998;-2,15980058036333
"16652197";1,61081960558674;5,85413512813992;3,21074840665784;0,00533640225233601;0,198970265611998;-2,1604139713232
"16857928";-1,03699174293645;9,12830241237254;-3,20803777767228;0,00536715147639603;0,198970265611998;-2,16569113676278
"16755908";-1,39709945687429;8,47932267017009;-3,20760583092372;0,00537206755962095;0,198970265611998;-2,16653199690919
"17091554";-1,16651467378469;7,50637581219759;-3,20626566341583;0,00538734856716398;0,198970265611998;-2,16914074215782
"17016369";0,97453748139883;5,30363670183774;3,20470617018355;0,00540518432302176;0,198970265611998;-2,17217618234815
"16718666";-1,30389511257512;5,64568677207658;-3,20411931759307;0,00541191114952846;0,198970265611998;-2,17331838110461
"16904484";1,05408780040993;4,04124212224032;3,20358045810198;0,0054180951170083;0,198970265611998;-2,1743671378771
"16885135";-1,20670911713221;5,76650443336404;-3,19989542329667;0,00546057168749533;0,19959970305445;-2,18153831293113
"17120352";-1,31954757133386;5,50328199569592;-3,19932595076525;0,0054671650717666;0,19959970305445;-2,18264639124322
"16751190";-1,52894152296527;6,93172035300775;-3,1982272301593;0,00547990829036389;0,19959970305445;-2,18478418028962
"17014283";-1,45434709998145;6,0110702258774;-3,19469948994515;0,0055210219602239;0,200552244864068;-2,19164724718905
"16772042";-1,13227249200094;6,5434881439023;-3,18842143674091;0,00559494162324401;0,202688101399899;-2,20385756956464
"16653843";-1,11385131334801;8,09269598306563;-3,18567151729572;0,00562762613278235;0,2033226433526;-2,2092045808332
"17122938";1,16691143258963;6,33386064296053;3,18327629731594;0,00565624795481552;0,203807385984804;-2,21386122178935
"16991988";1,1282321920396;4,59308891792491;3,1803502959625;0,00569140690460905;0,204524445440696;-2,21954890673772
"16777455";1,11525533624508;7,67075734469698;3,17707679335279;0,00573099645543969;0,205396461199769;-2,22591094013582
"17068139";-1,07383107519589;6,56890144786734;-3,17218179277739;0,00579070250107049;0,206162723933856;-2,23542208399835
"16769569";1,22074406330356;7,39904755978918;3,17066361005059;0,0058093443712145;0,206162723933856;-2,23837140766994
"16833171";-1,04407417675517;8,41302686592743;-3,17024980708103;0,00581443571970131;0,206162723933856;-2,23917524337161
